id,place_name,category_name,category_group_code,category_group_name,address_name,road_address_name,phone,x,y,place_url,검색카테고리,검색기준지점
1636097863,시흥대야역 서해선,"교통,수송 > 지하철,전철 > 서해선",SW8,지하철역,경기 시흥시 대야동 289-21,경기 시흥시 서해안로 지하 1670,031-5183-2721,126.792993796201,37.4500998726813,http://place.map.kakao.com/1636097863,지하철역,대야·신천
1036562389,신천역 서해선,"교통,수송 > 지하철,전철 > 서해선",SW8,지하철역,경기 시흥시 신천동 768-4,경기 시흥시 신천로 지하 92,031-5183-2731,126.78678508124932,37.43924604520613,http://place.map.kakao.com/1036562389,지하철역,대야·신천
366673111,신현역 서해선,"교통,수송 > 지하철,전철 > 서해선",SW8,지하철역,경기 시흥시 미산동 700-1,경기 시흥시 신현로12번길 지하 2-10,031-5183-2741,126.787838368873,37.40956486776796,http://place.map.kakao.com/366673111,지하철역,대야·신천
400062908,시흥시청역 서해선,"교통,수송 > 지하철,전철 > 서해선",SW8,지하철역,경기 시흥시 광석동 397,경기 시흥시 시흥대로 지하 467,031-5183-2751,126.80594809695737,37.38156161940996,http://place.map.kakao.com/400062908,지하철역,목감
620284234,시흥능곡역 서해선,"교통,수송 > 지하철,전철 > 서해선",SW8,지하철역,경기 시흥시 능곡동 717,경기 시흥시 시흥대로 지하 327,031-5183-2761,126.808721340419,37.3699465347315,http://place.map.kakao.com/620284234,지하철역,목감
1128906930,정왕역 수인분당선,"교통,수송 > 지하철,전철 > 수인분당선",SW8,지하철역,경기 시흥시 정왕동 2325-12,경기 시흥시 마유로418번길 15,,126.742261089582,37.3520125238326,http://place.map.kakao.com/1128906930,지하철역,정왕
10713436,정왕역 4호선,"교통,수송 > 지하철,전철 > 수도권4호선",SW8,지하철역,경기 시흥시 정왕동 2325-12,경기 시흥시 마유로418번길 15,031-319-7787,126.7433501863582,37.351701334544885,http://place.map.kakao.com/10713436,지하철역,정왕
21160677,오이도역 4호선,"교통,수송 > 지하철,전철 > 수도권4호선",SW8,지하철역,경기 시흥시 정왕동 878,경기 시흥시 역전로 430,031-319-7788,126.73840352940697,37.36170269464333,http://place.map.kakao.com/21160677,지하철역,정왕
1530126217,오이도역 수인분당선,"교통,수송 > 지하철,전철 > 수인분당선",SW8,지하철역,경기 시흥시 정왕동 878,경기 시흥시 역전로 430,031-319-7788,126.73892305019992,37.362929236026645,http://place.map.kakao.com/1530126217,지하철역,정왕
1530505793,달월역 수인분당선,"교통,수송 > 지하철,전철 > 수인분당선",SW8,지하철역,경기 시흥시 월곶동 662-3,경기 시흥시 서해안로736번길 55,1544-7788,126.74540347645,37.3800267658985,http://place.map.kakao.com/1530505793,지하철역,정왕
1530316187,월곶역 수인분당선,"교통,수송 > 지하철,전철 > 수인분당선",SW8,지하철역,경기 시흥시 월곶동 992-8,경기 시흥시 월곶중앙로14번길 56,031-8077-5512,126.742707561155,37.3918207044367,http://place.map.kakao.com/1530316187,지하철역,배곧
