id,place_name,category_name,category_group_code,category_group_name,address_name,road_address_name,phone,x,y,place_url,검색카테고리,검색기준지점
754861848,신천연합병원,"의료,건강 > 병원 > 종합병원",HP8,병원,경기 시흥시 대야동 469-3,경기 시흥시 복지로 57,1811-0075,126.78941330855788,37.44452528942558,http://place.map.kakao.com/754861848,병원,대야·신천
14507684,미소의원,"의료,건강 > 병원 > 피부과",HP8,병원,경기 시흥시 대야동 469-6,경기 시흥시 복지로 55,031-314-7585,126.789456765621,37.444341560198,http://place.map.kakao.com/14507684,병원,대야·신천
10541759,시흥정신건강의학과의원,"의료,건강 > 병원 > 정신건강의학과",HP8,병원,경기 시흥시 대야동 532-6,경기 시흥시 비둘기공원로 8,031-315-9114,126.79040685095636,37.444122050104056,http://place.map.kakao.com/10541759,병원,대야·신천
13524090,경기시흥내과의원,"의료,건강 > 병원 > 내과",HP8,병원,경기 시흥시 대야동 532-6,경기 시흥시 비둘기공원로 8,031-507-3111,126.790442943509,37.4440658007838,http://place.map.kakao.com/13524090,병원,대야·신천
1246256855,라치과의원,"의료,건강 > 병원 > 치과",HP8,병원,경기 시흥시 대야동 532-6,경기 시흥시 비둘기공원로 8,031-317-7582,126.790463304444,37.4440586287694,http://place.map.kakao.com/1246256855,병원,대야·신천
2096825621,시흥솔요양병원,"의료,건강 > 병원 > 노인,요양병원",HP8,병원,경기 시흥시 대야동 532-1,경기 시흥시 비둘기공원로 10,031-314-7582,126.790764200309,37.4439501392448,http://place.map.kakao.com/2096825621,병원,대야·신천
10791146,중앙산부인과,"의료,건강 > 병원 > 산부인과",HP8,병원,경기 시흥시 대야동 455-9,경기 시흥시 복지로 77,031-313-3333,126.79055202457876,37.446284287938894,http://place.map.kakao.com/10791146,병원,대야·신천
7998686,박한준종합동물병원,"가정,생활 > 반려동물 > 동물병원",HP8,병원,경기 시흥시 대야동 490-2,경기 시흥시 복지로 47,031-315-7582,126.789096849035,37.4437354377287,http://place.map.kakao.com/7998686,병원,대야·신천
1025481189,시흥휴먼피부과의원,"의료,건강 > 병원 > 피부과",HP8,병원,경기 시흥시 대야동 534-1,경기 시흥시 비둘기공원6길 4,031-315-5501,126.7916169810567,37.44368945099493,http://place.map.kakao.com/1025481189,병원,대야·신천
12625601,이지종합동물병원,"가정,생활 > 반려동물 > 동물병원",HP8,병원,경기 시흥시 대야동 562-5,경기 시흥시 비둘기공원로 21,031-314-7975,126.791966625118,37.4439315384533,http://place.map.kakao.com/12625601,병원,대야·신천
