id,place_name,category_name,category_group_code,category_group_name,address_name,road_address_name,phone,x,y,place_url,검색카테고리,검색기준지점
7955343,세븐일레븐 시흥대야점,"가정,생활 > 편의점 > 세븐일레븐",CS2,편의점,경기 시흥시 대야동 532-6,경기 시흥시 비둘기공원로 8,,126.79056724357407,37.44406782312058,http://place.map.kakao.com/7955343,편의점,대야·신천
1785182460,세븐일레븐 시흥연합병원점,"가정,생활 > 편의점 > 세븐일레븐",CS2,편의점,경기 시흥시 대야동 490-5,경기 시흥시 대야로 4,,126.78905236698095,37.44428407530309,http://place.map.kakao.com/1785182460,편의점,대야·신천
15334711,CU 시흥연합점,"가정,생활 > 편의점 > CU",CS2,편의점,경기 시흥시 대야동 488,경기 시흥시 복지로53번길 15,031-312-2401,126.787842005718,37.4447098900674,http://place.map.kakao.com/15334711,편의점,대야·신천
12315007,GS25 시흥유호점,"가정,생활 > 편의점 > GS25",CS2,편의점,경기 시흥시 대야동 531-2,경기 시흥시 비둘기공원5길 12,,126.790178667984,37.4432003593031,http://place.map.kakao.com/12315007,편의점,대야·신천
19204586,CU 시흥신천대야점,"가정,생활 > 편의점 > CU",CS2,편의점,경기 시흥시 대야동 530-2,경기 시흥시 비둘기공원5길 16,031-317-3123,126.790075802426,37.4428073348742,http://place.map.kakao.com/19204586,편의점,대야·신천
685718738,세븐일레븐 시흥대야제일점,"가정,생활 > 편의점 > 세븐일레븐",CS2,편의점,경기 시흥시 대야동 568-1,경기 시흥시 복지로 90,,126.791553273007,37.4471014745282,http://place.map.kakao.com/685718738,편의점,대야·신천
22875296,GS25 시흥서강점,"가정,생활 > 편의점 > GS25",CS2,편의점,경기 시흥시 대야동 562-3,경기 시흥시 비둘기공원7길 22,,126.79297163474344,37.44419820095426,http://place.map.kakao.com/22875296,편의점,대야·신천
16392496,GS25 뉴시흥행복점,"가정,생활 > 편의점 > GS25",CS2,편의점,경기 시흥시 대야동 453-2,경기 시흥시 복지로91번길 7,031-317-8854,126.7906130767859,37.44749085206764,http://place.map.kakao.com/16392496,편의점,대야·신천
1781729534,세븐일레븐 시흥대야본점,"가정,생활 > 편의점 > 세븐일레븐",CS2,편의점,경기 시흥시 대야동 538,경기 시흥시 비둘기공원6길 16,,126.79088269543924,37.442383486942646,http://place.map.kakao.com/1781729534,편의점,대야·신천
16463667,CU 시흥상록점,"가정,생활 > 편의점 > CU",CS2,편의점,경기 시흥시 대야동 568-2,경기 시흥시 복지로 96,031-311-1066,126.79192543229084,37.44738054320426,http://place.map.kakao.com/16463667,편의점,대야·신천
1630241997,GS25 시흥베스트점,"가정,생활 > 편의점 > GS25",CS2,편의점,경기 시흥시 대야동 492-23,경기 시흥시 호현로40번길 17,080-999-5425,126.78696466242374,37.44326218602401,http://place.map.kakao.com/1630241997,편의점,대야·신천
16511285,CU 시흥서강점,"가정,생활 > 편의점 > CU",CS2,편의점,경기 시흥시 대야동 564,경기 시흥시 은행로 230,031-318-7274,126.79419052179648,37.44559689986546,http://place.map.kakao.com/16511285,편의점,대야·신천
128540953,GS25 센트럴중앙점,"가정,생활 > 편의점 > GS25",CS2,편의점,경기 시흥시 대야동 693,경기 시흥시 수인로3312번길 16,080-999-5425,126.79030687036786,37.441398560107736,http://place.map.kakao.com/128540953,편의점,대야·신천
1003091508,GS25 시흥소래산점,"가정,생활 > 편의점 > GS25",CS2,편의점,경기 시흥시 대야동 461,경기 시흥시 호현로85번길 10,,126.78685285615,37.4476201834816,http://place.map.kakao.com/1003091508,편의점,대야·신천
1626366111,GS25 뉴시흥문화점,"가정,생활 > 편의점 > GS25",CS2,편의점,경기 시흥시 대야동 484,경기 시흥시 호현로63번길 1,080-999-5425,126.785494303057,37.445699469743,http://place.map.kakao.com/1626366111,편의점,대야·신천
1653032107,CU 뉴시흥푸르지오점,"가정,생활 > 편의점 > CU",CS2,편의점,경기 시흥시 대야동 499-37,경기 시흥시 뱀내장터로 17,,126.786750015351,37.4420463320665,http://place.map.kakao.com/1653032107,편의점,대야·신천
22109841,세븐일레븐 시흥보건소점,"가정,생활 > 편의점 > 세븐일레븐",CS2,편의점,경기 시흥시 신천동 704-5,경기 시흥시 호현로 45,,126.78499495660353,37.44446327380829,http://place.map.kakao.com/22109841,편의점,대야·신천
95606239,세븐일레븐 시흥문화점,"가정,생활 > 편의점 > 세븐일레븐",CS2,편의점,경기 시흥시 신천동 709-32,경기 시흥시 복지로 15,,126.78701874457616,37.44132510487142,http://place.map.kakao.com/95606239,편의점,대야·신천
1971470435,CU 대야센트럴점,"가정,생활 > 편의점 > CU",CS2,편의점,경기 시흥시 대야동 550-4,경기 시흥시 비둘기공원7길 65,,126.79129302760042,37.44070832712568,http://place.map.kakao.com/1971470435,편의점,대야·신천
1851275598,GS25 시흥호현점,"가정,생활 > 편의점 > GS25",CS2,편의점,경기 시흥시 신천동 704-32,경기 시흥시 호현로 31-1,,126.784931829626,37.4432242660293,http://place.map.kakao.com/1851275598,편의점,대야·신천
1584520981,세븐일레븐 시흥푸르지오점,"가정,생활 > 편의점 > 세븐일레븐",CS2,편의점,경기 시흥시 은행동 550,경기 시흥시 대은로 64,031-435-2239,126.79599646431627,37.443485353040586,http://place.map.kakao.com/1584520981,편의점,대야·신천
1579174506,이마트24 시흥센트럴점,"가정,생활 > 편의점 > 이마트24",CS2,편의점,경기 시흥시 대야동 693,경기 시흥시 수인로3312번길 16,031-315-7988,126.78939659804053,37.43960122154328,http://place.map.kakao.com/1579174506,편의점,대야·신천
793090644,GS25 뉴시흥신천점,"가정,생활 > 편의점 > GS25",CS2,편의점,경기 시흥시 신천동 708-13,경기 시흥시 호현로10번길 17,,126.785077953169,37.4411269728758,http://place.map.kakao.com/793090644,편의점,대야·신천
